log_mass,reclat,reclong_norm,year,cluster
4.609124053451529,6.3722369694507535,1.8150855072793206,2001.6864826102546,0
2.858329455982474,-75.93531959338867,107.29043261012228,1990.1388139545516,1
9.19156598300057,24.81853374230144,-45.933139128849284,1920.8833063209076,2
