log_mass,reclat,reclong_norm,year,cluster
7.809078162437478,41.483531873963514,46.52104542288561,1883.1873963515754,0
9.132620445817613,-24.942983333333345,50.17260496666667,1909.4666666666667,1
8.903475923195018,36.64923107972028,-95.18949064055947,1909.0545454545454,2
9.325851783544408,37.51777722222222,22.074073888888883,1573.388888888889,3
