name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,log_mass,fall_binary,reclong_norm,country,continent,dist_equator_km,cluster
Nagaria,16892,Valid,Eucrite-cm,20.0,Fell,1875.0,26.98333,78.21667,"(26.98333, 78.21667)",3.044522437723423,1,78.21667000000002,India,Asia,3003.7842955999995,1
Nagy-Borové,16893,Valid,L5,6100.0,Fell,1895.0,49.16667,19.5,"(49.16667, 19.5)",8.716207971151853,1,19.5,Slovakia,Europe,5473.2337044,2
Nakhla,16898,Valid,Martian (nakhlite),10000.0,Fell,1911.0,31.31667,30.35,"(31.31667, 30.35)",9.210440366976515,1,30.349999999999994,Egypt,Africa,3486.1717044,4
Nakhon Pathom,16899,Valid,L6,23200.0,Fell,1923.0,13.73333,100.08333,"(13.73333, 100.08333)",10.05195066017375,1,100.08333,Thailand,Asia,1528.7942956,5
Nammianthal,16902,Valid,H5,4500.0,Fell,1886.0,12.28333,79.2,"(12.28333, 79.2)",8.412054873292933,1,79.19999999999999,India,Asia,1367.3802956,5
Nan Yang Pao,16903,Valid,L6,52900.0,Fell,1917.0,35.66667,103.5,"(35.66667, 103.5)",10.876177521259402,1,103.5,China,Asia,3970.4137044,4
Nanjemoy,16904,Valid,H6,7500.0,Fell,1825.0,38.41667,-77.16667,"(38.41667, -77.16667)",8.922791623969637,1,-77.16667,United States of America,North America,4276.5437044,2
Nantong,16907,Valid,H6,529.0,Fell,1984.0,32.11667,121.8,"(32.11667, 121.8)",6.272877006546167,1,121.8,Open Ocean,Open Ocean,3575.2277044,5
Naoki,16908,Valid,H6,17000.0,Fell,1928.0,19.25,77.0,"(19.25, 77.0)",9.741027444837728,1,77.0,India,Asia,2142.91,5
Naragh,16909,Valid,H6,2700.0,Fell,1974.0,33.75,51.5,"(33.75, 51.5)",7.901377353792616,1,51.5,Iran,Asia,3757.05,8
Narellan,16912,Valid,L6,367.5,Fell,1928.0,-34.05,150.68889,"(-34.05, 150.68889)",5.909440711629391,1,150.68889,Australia,Oceania,3790.446,7
Nassirah,16922,Valid,H4,347.0,Fell,1936.0,-21.73333,165.9,"(-21.73333, 165.9)",5.8522024797744745,1,165.89999999999998,New Caledonia,Oceania,2419.3542956,7
Nawapali,16927,Valid,CM2,105.0,Fell,1890.0,21.25,83.66667,"(21.25, 83.66667)",4.663439094112067,1,83.66667000000001,India,Asia,2365.55,1
Neagari,16934,Valid,L6,420.0,Fell,1995.0,36.44917,136.46528,"(36.44917, 136.46528)",6.042632833682381,1,136.46528,Japan,Asia,4057.5216044,5
Nedagolla,16935,Valid,"Iron, ungrouped",4500.0,Fell,1870.0,18.68333,83.48333,"(18.68333, 83.48333)",8.412054873292933,1,83.48333000000002,India,Asia,2079.8282956,5
Nejo,16941,Valid,L6,2450.0,Fell,1970.0,9.5,35.33333,"(9.5, 35.33333)",7.804251383528112,1,35.33332999999999,Ethiopia,Africa,1057.54,7
Nerft,16945,Valid,L6,10250.0,Fell,1864.0,56.5,21.5,"(56.5, 21.5)",9.235130540783402,1,21.5,Latvia,Europe,6289.58,2
Neuschwanstein,16950,Valid,EL6,6189.0,Fell,2002.0,47.525,10.80833,"(47.525, 10.80833)",8.730690365678642,1,10.808330000000012,Austria,Europe,5290.482999999999,8
New Concord,16953,Valid,L6,230000.0,Fell,1860.0,40.0,-81.76667,"(40.0, -81.76667)",12.345838935721968,1,-81.76667,United States of America,North America,4452.799999999999,0
New Halfa,16954,Valid,L4,12000.0,Fell,1994.0,15.36667,35.68333,"(15.36667, 35.68333)",9.39274525863144,1,35.68333000000001,Sudan,Africa,1710.6177044,4
New Orleans,16960,Valid,H5,19256.0,Fell,2003.0,29.94718,-90.10976,"(29.94718, -90.10976)",9.865629909979887,1,-90.10976,United States of America,North America,3333.7200775999995,0
Ngawi,16966,Valid,LL3.6,1393.0,Fell,1883.0,-7.45,111.41667,"(-7.45, 111.41667)",7.239932591320469,1,111.41667,Indonesia,Asia,829.334,7
N'Goureyma,16968,Valid,"Iron, ungrouped",37500.0,Fell,1900.0,13.85,-4.38333,"(13.85, -4.38333)",10.53212287826962,1,-4.383330000000001,Mali,Africa,1541.782,4
Nikolaevka,16976,Valid,H4,3996.0,Fell,1935.0,52.45,78.63333,"(52.45, 78.63333)",8.293299358711323,1,78.63333,Kazakhstan,Asia,5838.734,8
Nikolskoe,16977,Valid,L4,6000.0,Fell,1954.0,56.11667,37.33333,"(56.11667, 37.33333)",8.699681400989514,1,37.33332999999999,Russia,Europe,6246.9077044,8
Ningbo,16980,Valid,"Iron, IVA",14250.0,Fell,1975.0,29.86667,121.48333,"(29.86667, 121.48333)",9.564582358673212,1,121.48333000000002,China,Asia,3324.7577043999995,5
Ningqiang,16981,Valid,C3-ung,4610.0,Fell,1983.0,32.925,105.90667,"(32.925, 105.90667)",8.436200032206706,1,105.90667000000002,China,Asia,3665.2109999999993,5
Nio,16982,Valid,H3-4,467.0,Fell,1897.0,34.2,131.56667,"(34.2, 131.56667)",6.148468295917647,1,131.56667,Japan,Asia,3807.144,5
N'Kandhla,16983,Valid,"Iron, IID",17200.0,Fell,1912.0,-28.56667,30.7,"(-28.56667, 30.7)",9.75272280064639,1,30.69999999999999,South Africa,Africa,3180.0417044,7
Nobleborough,16984,Valid,Eucrite-pmict,2300.0,Fell,1823.0,44.08333,-69.48333,"(44.08333, -69.48333)",7.741099090035366,1,-69.48333,United States of America,North America,4907.3562956,2
Noblesville,16985,Valid,H4-6,483.7,Fell,1991.0,40.08528,-86.055,"(40.08528, -86.055)",6.18353014285133,1,-86.055,United States of America,North America,4462.293369599999,3
Nogata,16988,Valid,L6,472.0,Fell,860.0,33.725,130.75,"(33.725, 130.75)",6.159095388491933,1,130.75,Japan,Asia,3754.267,6
Nogoya,16989,Valid,CM2,4000.0,Fell,1879.0,-32.36667,-59.83333,"(-32.36667, -59.83333)",8.294299608857235,1,-59.83332999999999,Argentina,South America,3603.0577044,7
Norfork,16994,Valid,"Iron, IIIAB",1050.0,Fell,1918.0,36.21667,-92.26667,"(36.21667, -92.26667)",6.957497370876951,1,-92.26667,United States of America,North America,4031.6397044,3
Norton County,17922,Valid,Aubrite,1100000.0,Fell,1948.0,39.68333,-99.86667,"(39.68333, -99.86667)",13.910821646859096,1,-99.86667,United States of America,North America,4417.5482956,0
Noventa Vicentina,17930,Valid,H4,177.0,Fell,1971.0,45.29167,11.52722,"(45.29167, 11.52722)",5.181783550292085,1,11.52722,Italy,Europe,5041.8687044,8
Novo-Urei,17933,Valid,Ureilite,1900.0,Fell,1886.0,54.81667,46.0,"(54.81667, 46.0)",7.550135342488429,1,46.0,Russia,Europe,6102.1917044,2
Novy-Projekt,17935,Valid,OC,1001.0,Fell,1908.0,56.0,22.0,"(56.0, 22.0)",6.90975328164481,1,22.0,Lithuania,Europe,6233.92,8
Noyan-Bogdo,17936,Valid,L6,250.0,Fell,1933.0,42.91667,102.46667,"(42.91667, 102.46667)",5.525452939131784,1,102.46667000000002,Mongolia,Asia,4777.4837044000005,5
Nuevo Mercurio,17938,Valid,H5,50000.0,Fell,1978.0,24.3,-102.13333,"(24.3, -102.13333)",10.819798284210286,1,-102.13333,Mexico,North America,2705.076,0
Nulles,17959,Valid,H6,5000.0,Fell,1851.0,41.63333,0.75,"(41.63333, 0.75)",8.517393171418904,1,0.75,Spain,Europe,4634.6222956,2
Numakai,17960,Valid,H4,363.0,Fell,1925.0,43.33333,141.86667,"(43.33333, 141.86667)",5.8971538676367405,1,141.86667,Japan,Asia,4823.866295599999,5
Nyaung,17969,Valid,"Iron, IIIAB",737.6,Fell,1939.0,21.20833,94.91667,"(21.20833, 94.91667)",6.604756502418463,1,94.91667,Myanmar,Asia,2360.9112956,5
Nyirábrany,17970,Valid,LL5,1100.0,Fell,1914.0,47.55,22.025,"(47.55, 22.025)",7.00397413672268,1,22.02500000000001,Romania,Europe,5293.266,8
Ochansk,17979,Valid,H4,500000.0,Fell,1887.0,57.78333,55.26667,"(57.78333, 55.26667)",13.122365377402328,1,55.266670000000005,Russia,Europe,6432.440295599999,4
Oesede,17988,Valid,H5,1400.0,Fell,1927.0,52.28333,8.05,"(52.28333, 8.05)",7.244941546337007,1,8.050000000000011,Germany,Europe,5820.180295599999,8
Oesel,17989,Valid,L6,6000.0,Fell,1855.0,58.5,23.0,"(58.5, 23.0)",8.699681400989514,1,23.0,Open Ocean,Open Ocean,6512.219999999999,2
Ofehértó,17990,Valid,L6,3750.0,Fell,1900.0,47.88333,22.03333,"(47.88333, 22.03333)",8.229777750081887,1,22.033330000000007,Hungary,Europe,5330.3722956,2
Ogi,17994,Valid,H6,14360.0,Fell,1741.0,33.28333,130.2,"(33.28333, 130.2)",9.57227147806062,1,130.2,Japan,Asia,3705.1002956,2
Ohaba,17995,Valid,H5,16250.0,Fell,1857.0,46.06667,23.58333,"(46.06667, 23.58333)",9.69590972432601,1,23.58332999999999,Romania,Europe,5128.1417044,2
Ohuma,17996,Valid,L5,7700.0,Fell,1963.0,6.75,8.5,"(6.75, 8.5)",8.94910546953925,1,8.5,Nigeria,Africa,751.41,7
Ojuelos Altos,17997,Valid,L6,5850.0,Fell,1926.0,38.18333,-5.4,"(38.18333, -5.4)",8.674367865788236,1,-5.400000000000006,Spain,Europe,4250.568295599999,8
Okabe,17998,Valid,H5,194.0,Fell,1958.0,36.18333,139.21667,"(36.18333, 139.21667)",5.272999558563747,1,139.21667000000002,Japan,Asia,4027.9282956,5
Okano,18000,Valid,"Iron, IIAB",4742.0,Fell,1904.0,35.08333,135.2,"(35.08333, 135.2)",8.464425125877582,1,135.2,Japan,Asia,3905.4762956,5
Okniny,18002,Valid,LL6,12000.0,Fell,1834.0,50.83333,25.5,"(50.83333, 25.5)",9.39274525863144,1,25.5,Ukraine,Europe,5658.7662956,2
Oldenburg (1930),18009,Valid,L6,16570.0,Fell,1930.0,52.95,8.16667,"(52.95, 8.16667)",9.715409458629791,1,8.16667000000001,Germany,Europe,5894.394,8
Olivenza,18013,Valid,LL5,150000.0,Fell,1924.0,38.71667,-7.06667,"(38.71667, -7.06667)",11.918397239722838,1,-7.066669999999988,Spain,Europe,4309.9397044,4
Olmedilla de Alarcón,18015,Valid,H5,40000.0,Fell,1929.0,39.56667,-2.1,"(39.56667, -2.1)",10.59665973278358,1,-2.0999999999999943,Spain,Europe,4404.5617044,4
Omolon,18019,Valid,"Pallasite, PMG",250000.0,Fell,1981.0,64.02,161.80833,"(64.02, 161.80833)",12.429220196836384,1,161.80833,Russia,Europe,7126.706399999999,4
Orgueil,18026,Valid,CI1,14000.0,Fell,1864.0,43.88333,1.38333,"(43.88333, 1.38333)",9.546884034617923,1,1.3833300000000008,France,Europe,4885.0922956,2
Orlando,34489,Valid,Eucrite,180.0,Fell,2004.0,28.5475,-81.36222,"(28.5475, -81.36222)",5.198497031265826,1,-81.36222,United States of America,North America,3177.9077,3
Ornans,18030,Valid,CO3.4,6000.0,Fell,1868.0,47.11667,6.15,"(47.11667, 6.15)",8.699681400989514,1,6.150000000000006,France,Europe,5245.0277044,2
Ortenau,18033,Valid,Stone-uncl,4500.0,Fell,1671.0,48.5,8.0,"(48.5, 8.0)",8.412054873292933,1,8.0,Germany,Europe,5399.02,9
Orvinio,18034,Valid,H6,3400.0,Fell,1872.0,42.13333,12.93333,"(42.13333, 12.93333)",8.131824785007195,1,12.933330000000012,Italy,Europe,4690.2822956,2
Oterøy,18042,Valid,L6,246.0,Fell,1928.0,58.88333,9.4,"(58.88333, 9.4)",5.5093883366279774,1,9.400000000000006,Open Ocean,Open Ocean,6554.8922956,8
Otomi,18045,Valid,H,6510.0,Fell,1867.0,38.4,140.35,"(38.4, 140.35)",8.781248333236862,1,140.35000000000002,Japan,Asia,4274.687999999999,5
Ottawa,18046,Valid,LL6,840.0,Fell,1896.0,38.6,-95.21667,"(38.6, -95.21667)",6.734591659972948,1,-95.21667,United States of America,North America,4296.952,3
Ouadangou,56729,Valid,L5,4440.0,Fell,2003.0,12.9,0.08,"(12.9, 0.08)",8.398634855292102,1,0.0800000000000125,Burkina Faso,Africa,1436.028,7
Oued el Hadjar,18050,Valid,LL6,1215.5,Fell,1986.0,30.18,-6.57717,"(30.18, -6.57717)",7.103733162223577,1,-6.577169999999995,Morocco,Africa,3359.6376,8
Oum Dreyga,31282,Valid,H3-5,17000.0,Fell,2003.0,24.3,-13.1,"(24.3, -13.1)",9.741027444837728,1,-13.099999999999994,Western Sahara,Africa,2705.076,4
Ourique,18052,Valid,H4,20000.0,Fell,1998.0,37.60833,-8.28,"(37.60833, -8.28)",9.90353755128617,1,-8.280000000000001,Portugal,Europe,4186.5592956,4
Ovambo,18055,Valid,L6,121.5,Fell,1900.0,-18.0,16.0,"(-18.0, 16.0)",4.808111029984782,1,16.0,Namibia,Africa,2003.76,7
Oviedo,18058,Valid,H5,205.0,Fell,1856.0,43.4,-5.86667,"(43.4, -5.86667)",5.327876168789581,1,-5.866669999999999,Spain,Europe,4831.288,1
Pacula,18068,Valid,L6,3400.0,Fell,1881.0,21.05,-99.3,"(21.05, -99.3)",8.131824785007195,1,-99.3,Mexico,North America,2343.286,0
Padvarninkai,18069,Valid,Eucrite-mmict,3858.0,Fell,1929.0,55.66667,25.0,"(55.66667, 25.0)",8.258163361537619,1,25.0,Lithuania,Europe,6196.8137044,8
Paitan,18072,Valid,H6,515.0,Fell,1910.0,17.74333,120.45583,"(17.74333, 120.45583)",6.246106765481563,1,120.45583,Philippines,Asia,1975.1874956,5
Palca de Aparzo,18074,Valid,L5,1430.0,Fell,1988.0,-23.11667,-65.1,"(-23.11667, -65.1)",7.266128779556451,1,-65.1,Argentina,South America,2573.3477044,7
Palinshih,18077,Valid,Iron,18000.0,Fell,1914.0,43.48333,118.61667,"(43.48333, 118.61667)",9.798182590890704,1,118.61667,China,Asia,4840.5642956,5
Palmyra,18079,Valid,L3,135.0,Fell,1926.0,39.8,-91.5,"(39.8, -91.5)",4.912654885736052,1,-91.5,United States of America,North America,4430.535999999999,3
Palolo Valley,18082,Valid,H5,682.0,Fell,1949.0,21.3,-157.78333,"(21.3, -157.78333)",6.52649485957079,1,-157.78333,United States of America,North America,2371.116,3
Pampanga,18093,Valid,L5,10500.0,Fell,1859.0,15.08333,120.7,"(15.08333, 120.7)",9.259225769705994,1,120.7,Philippines,Asia,1679.0762956,5
Pantar,18098,Valid,H5,2130.0,Fell,1938.0,8.06667,124.28333,"(8.06667, 124.28333)",7.664346632098617,1,124.28332999999998,Philippines,Asia,897.9817044,5
Paragould,18101,Valid,LL5,408000.0,Fell,1930.0,36.06667,-90.5,"(36.06667, -90.5)",12.919024904363686,1,-90.5,United States of America,North America,4014.9417044,0
Parambu,18102,Valid,LL5,2000.0,Fell,1967.0,-6.23333,-40.7,"(-6.23333, -40.7)",7.601402334583733,1,-40.69999999999999,Brazil,South America,693.8942956,7
Paranaiba,18103,Valid,L6,100000.0,Fell,1956.0,-19.13333,-51.66667,"(-19.13333, -51.66667)",11.51293546492023,1,-51.66667000000001,Brazil,South America,2129.9222956,7
Park Forest,18106,Valid,L5,18000.0,Fell,2003.0,41.48472,-87.67917,"(41.48472, -87.67917)",9.798182590890704,1,-87.67917,United States of America,North America,4618.0790304,0
Parnallee,18108,Valid,LL3.6,77600.0,Fell,1857.0,9.23333,78.35,"(9.23333, 78.35)",11.259335592686217,1,78.35000000000002,India,Asia,1027.8542956,4
Parsa,18109,Valid,EH3,800.0,Fell,1942.0,26.2,85.4,"(26.2, 85.4)",6.68586094706836,1,85.39999999999998,India,Asia,2916.584,5
Pasamonte,18110,Valid,Eucrite-pmict,5100.0,Fell,1933.0,36.21667,-103.4,"(36.21667, -103.4)",8.537191877922927,1,-103.4,United States of America,North America,4031.6397044,0
Patora,18112,Valid,H6,4375.0,Fell,1969.0,20.93694,82.05,"(20.93694, 82.05)",8.383890344101816,1,82.05000000000001,India,Asia,2330.7001608,5
Patrimonio,18116,Valid,L6,2121.0,Fell,1950.0,-19.53333,-48.56667,"(-19.53333, -48.56667)",7.660114319173928,1,-48.56666999999999,Brazil,South America,2174.4502956,7
Patti,18118,Valid,Iron,12.0,Fell,1922.0,38.13333,14.96667,"(38.13333, 14.96667)",2.5649493574615367,1,14.966669999999992,Italy,Europe,4245.0022956,1
Patwar,18171,Valid,Mesosiderite-A1,37350.0,Fell,1935.0,23.15,91.18333,"(23.15, 91.18333)",10.528114963964263,1,91.18333,Bangladesh,Asia,2577.0579999999995,4
Pavel,18173,Valid,H5,2968.0,Fell,1966.0,43.46667,25.51667,"(43.46667, 25.51667)",7.99598047476376,1,25.516670000000005,Bulgaria,Europe,4838.7097044,8
Pavlodar (stone),18175,Valid,H5,142.5,Fell,1938.0,52.3,77.03333,"(52.3, 77.03333)",4.966335035199676,1,77.03332999999998,Kazakhstan,Asia,5822.035999999999,1
Pavlograd,18176,Valid,L6,40000.0,Fell,1826.0,48.53333,35.98333,"(48.53333, 35.98333)",10.59665973278358,1,35.983329999999995,Ukraine,Europe,5402.730295599999,2
Pavlovka,18177,Valid,Howardite,2000.0,Fell,1882.0,52.03333,43.0,"(52.03333, 43.0)",7.601402334583733,1,43.0,Russia,Europe,5792.350295599999,2
Peace River,18180,Valid,L6,45760.0,Fell,1963.0,56.13333,-117.93333,"(56.13333, -117.93333)",10.731187478961756,1,-117.93333,Canada,North America,6248.7622956,0
Peckelsheim,18181,Valid,Diogenite-pm,117.8,Fell,1953.0,51.66667,9.25,"(51.66667, 9.25)",4.777441406928545,1,9.25,Germany,Europe,5751.5337044,8
Peekskill,18782,Valid,H6,12570.0,Fell,1992.0,41.28333,-73.91667,"(41.28333, -73.91667)",9.43914785291483,1,-73.91667,United States of America,North America,4595.6602956,0
Peña Blanca Spring,18786,Valid,Aubrite,70000.0,Fell,1946.0,30.125,-103.11667,"(30.125, -103.11667)",11.156264806643742,1,-103.11667,United States of America,North America,3353.515,0
Peramiho,18792,Valid,Eucrite-mmict,165.0,Fell,1899.0,-10.66667,35.5,"(-10.66667, 35.5)",5.111987788356544,1,35.5,United Republic of Tanzania,Africa,1187.4137044,7
Perpeti,18793,Valid,L6,23474.0,Fell,1935.0,23.325,91.0,"(23.325, 91.0)",10.063691304076464,1,91.0,Bangladesh,Asia,2596.539,4
Perth,18797,Valid,LL5,2.0,Fell,1830.0,56.4,-3.43333,"(56.4, -3.43333)",1.0986122886681096,1,-3.433330000000012,United Kingdom,Europe,6278.447999999999,1
Pervomaisky,18798,Valid,L6,66000.0,Fell,1933.0,56.63333,39.43333,"(56.63333, 39.43333)",11.097425172408933,1,39.43333000000001,Russia,Europe,6304.422295599999,4
Pesyanoe,18799,Valid,Aubrite,3393.0,Fell,1933.0,55.5,66.08333,"(55.5, 66.08333)",8.129764445794171,1,66.08332999999999,Russia,Europe,6178.259999999999,8
Pétèlkolé,18800,Valid,H5,189.0,Fell,1995.0,14.052,0.42,"(14.052, 0.42)",5.247024072160486,1,0.4199999999999875,Niger,Africa,1564.2686399999998,1
Petersburg,18801,Valid,Eucrite-pmict,1800.0,Fell,1855.0,35.3,-86.63333,"(35.3, -86.63333)",7.496097345175956,1,-86.63333,United States of America,North America,3929.596,3
Phillips County (stone),18808,Valid,L6,57900.0,Fell,1901.0,40.0,-99.25,"(40.0, -99.25)",10.96648993456911,1,-99.25,United States of America,North America,4452.799999999999,0
Phu Hong,18809,Valid,H4,500.0,Fell,1887.0,11.25,108.58333,"(11.25, 108.58333)",6.2166061010848646,1,108.58333,Vietnam,Asia,1252.35,5
Phum Sambo,18811,Valid,H4,7800.0,Fell,1933.0,12.0,105.48333,"(12.0, 105.48333)",8.962007209588313,1,105.48333000000002,Cambodia,Asia,1335.84,5
Phuoc-Binh,18812,Valid,L5,11000.0,Fell,1941.0,15.71667,108.1,"(15.71667, 108.1)",9.305741456739437,1,108.10000000000002,Vietnam,Asia,1749.5797044,5
Piancaldoli,18813,Valid,LL3.4,13.1,Fell,1968.0,44.24417,11.50222,"(44.24417, 11.50222)",2.6461747973841225,1,11.502219999999994,Italy,Europe,4925.261004399999,1
Pillistfer,18822,Valid,EL6,23250.0,Fell,1863.0,58.66667,25.73333,"(58.66667, 25.73333)",10.054103420843257,1,25.733329999999995,Estonia,Europe,6530.7737044,2
Piplia Kalan,18831,Valid,Eucrite-mmict,42000.0,Fell,1996.0,26.03472,73.94167,"(26.03472, 73.94167)",10.645448706505872,1,73.94166999999999,India,Asia,2898.1850304,4
Piquetberg,18832,Valid,H,37.0,Fell,1881.0,-32.86667,18.71667,"(-32.86667, 18.71667)",3.6375861597263857,1,18.716669999999997,South Africa,Africa,3658.7177044,7
Pirgunje,18834,Valid,L6,842.0,Fell,1882.0,25.8,88.45,"(25.8, 88.45)",6.736966958001855,1,88.44999999999999,Bangladesh,Asia,2872.056,5
Pirthalla,18835,Valid,H6,1161.0,Fell,1884.0,29.58333,76.0,"(29.58333, 76.0)",7.057897937411856,1,76.0,India,Asia,3293.2162956,5
Pitts,18837,Valid,"Iron, IAB-ung",3760.0,Fell,1921.0,31.95,-83.51667,"(31.95, -83.51667)",8.232440158470336,1,-83.51667,United States of America,North America,3556.6739999999995,0
Plantersville,18846,Valid,H6,2085.0,Fell,1930.0,30.7,-96.11667,"(30.7, -96.11667)",7.643003635560718,1,-96.11667,United States of America,North America,3417.524,3
Pleşcoi,51706,Valid,L5-6,6913.0,Fell,2008.0,45.275,26.70972,"(45.275, 26.70972)",8.84130362048157,1,26.709720000000004,Romania,Europe,5040.013,8
Ploschkovitz,18849,Valid,L5,39.0,Fell,1723.0,50.53333,14.11667,"(50.53333, 14.11667)",3.688879454113936,1,14.11667,Czechia,Europe,5625.3702956,9
Pnompehn,18851,Valid,L6,96.0,Fell,1868.0,11.58333,104.91667,"(11.58333, 104.91667)",4.574710978503383,1,104.91667,Cambodia,Asia,1289.4562956,1
Pohlitz,18853,Valid,L5,3000.0,Fell,1819.0,50.93333,12.13333,"(50.93333, 12.13333)",8.006700845440367,1,12.13333,Germany,Europe,5669.898295599999,2
Pokhra,18858,Valid,H5,350.0,Fell,1866.0,26.71667,82.66667,"(26.71667, 82.66667)",5.860786223465865,1,82.66667000000001,India,Asia,2974.0997044,1
Pollen,18860,Valid,CM2,253.6,Fell,1942.0,66.34833,14.015,"(66.34833, 14.015)",5.539693686123306,1,14.014999999999986,Norway,Europe,7385.8960956,8
Pontlyfni,18865,Valid,Winonaite,157.0,Fell,1931.0,53.03639,-4.31944,"(53.03639, -4.31944)",5.062595033026967,1,-4.319439999999986,United Kingdom,Europe,5904.0109348,8
Portales Valley,18874,Valid,H6,71400.0,Fell,1998.0,34.175,-103.295,"(34.175, -103.295)",11.17606715383184,1,-103.295,United States of America,North America,3804.361,0
Portugal,18876,Valid,Stone-uncl,4500.0,Fell,1796.0,38.5,-8.0,"(38.5, -8.0)",8.412054873292933,1,-8.0,Portugal,Europe,4285.82,2
Po-wang Chen,18879,Valid,LL,665.0,Fell,1933.0,31.41667,118.5,"(31.41667, 118.5)",6.501289670540389,1,118.5,China,Asia,3497.3037044,5
Prambachkirchen,18883,Valid,L6,2125.0,Fell,1932.0,48.3025,13.94083,"(48.3025, 13.94083)",7.661997558901893,1,13.940830000000004,Austria,Europe,5377.0343,8
Pribram,18887,Valid,H5,5555.0,Fell,1959.0,49.66667,14.03333,"(49.66667, 14.03333)",8.622633703874234,1,14.033330000000008,Czechia,Europe,5528.8937044,8
Pricetown,18888,Valid,L6,900.0,Fell,1893.0,39.11667,-83.85,"(39.11667, -83.85)",6.803505257608338,1,-83.85,United States of America,North America,4354.4677044,3
Puerto Lápice,45984,Valid,Eucrite-br,500.0,Fell,2007.0,39.35,-3.51667,"(39.35, -3.51667)",6.2166061010848646,1,-3.516670000000005,Spain,Europe,4380.442,8
Pulsora,18899,Valid,H5,560.0,Fell,1863.0,23.36667,75.18333,"(23.36667, 75.18333)",6.329720905522696,1,75.18333000000001,India,Asia,2601.1777044,1
Pultusk,18901,Valid,H5,250000.0,Fell,1868.0,52.76667,21.26667,"(52.76667, 21.26667)",12.429220196836384,1,21.266670000000005,Poland,Europe,5873.985704399999,4
Punganaru,18902,Valid,Stone-uncl,100.0,Fell,1811.0,13.33333,78.95,"(13.33333, 78.95)",4.61512051684126,1,78.94999999999999,India,Asia,1484.2662956,1
Putinga,18905,Valid,L6,300000.0,Fell,1937.0,-29.03333,-53.05,"(-29.03333, -53.05)",12.611541086966117,1,-53.05,Brazil,South America,3231.9902956,7
Qidong,18907,Valid,L/LL5,1275.0,Fell,1982.0,32.08333,121.5,"(32.08333, 121.5)",7.151485463904735,1,121.5,China,Asia,3571.5162955999995,5
Qingzhen,18908,Valid,EH3,2600.0,Fell,1976.0,26.53333,106.46667,"(26.53333, 106.46667)",7.8636512654486515,1,106.46667000000002,China,Asia,2953.6902956,5
Queen's Mercy,22357,Valid,H6,7000.0,Fell,1925.0,-30.11667,28.7,"(-30.11667, 28.7)",8.853808274977197,1,28.69999999999999,South Africa,Africa,3352.5877044,7
Quenggouk,22358,Valid,H4,6045.0,Fell,1857.0,17.76667,95.18333,"(17.76667, 95.18333)",8.707152175339404,1,95.18333,Myanmar,Asia,1977.7857044,5
Quesa,22360,Valid,"Iron, IAB-ung",10750.0,Fell,1898.0,39.0,-0.66667,"(39.0, -0.66667)",9.282754052485227,1,-0.6666700000000105,Spain,Europe,4341.48,2
Quija,22361,Valid,H,17450.0,Fell,1990.0,44.61667,126.13333,"(44.61667, 126.13333)",9.767152232578873,1,126.13333,China,Asia,4966.727704399999,5
Quincay,22363,Valid,L6,65.0,Fell,1851.0,46.6,0.25,"(46.6, 0.25)",4.189654742026425,1,0.25,France,Europe,5187.512,1
Raco,22368,Valid,H5,5000.0,Fell,1957.0,-26.66667,-65.45,"(-26.66667, -65.45)",8.517393171418904,1,-65.45,Argentina,South America,2968.5337044,7
Raghunathpura,22371,Valid,"Iron, IIAB",10200.0,Fell,1986.0,27.72528,76.465,"(27.72528, 76.465)",9.23024103368252,1,76.46500000000003,India,Asia,3086.3781696,5
Rahimyar Khan,31302,Valid,L5,67225.0,Fell,1983.0,28.225,70.2,"(28.225, 70.2)",11.1158153564448,1,70.19999999999999,Pakistan,Asia,3142.007,4
Rakovka,22376,Valid,L6,9000.0,Fell,1878.0,52.98333,37.03333,"(52.98333, 37.03333)",9.105090961257083,1,37.03333000000001,Russia,Europe,5898.1042956,2
Ramnagar,22384,Valid,L6,3766.0,Fell,1940.0,26.45,82.9,"(26.45, 82.9)",8.23403420769204,1,82.89999999999998,India,Asia,2944.414,5
Rampurhat,22385,Valid,LL,100.0,Fell,1916.0,24.16667,87.76667,"(24.16667, 87.76667)",4.61512051684126,1,87.76666999999998,India,Asia,2690.2337044,1
Ramsdorf,22386,Valid,L6,4682.0,Fell,1958.0,51.88333,6.93333,"(51.88333, 6.93333)",8.451694209183541,1,6.933330000000012,Germany,Europe,5775.6522956,8
Ranchapur,22387,Valid,H4,290.4,Fell,1917.0,23.98333,87.08333,"(23.98333, 87.08333)",5.674696893761104,1,87.08332999999999,India,Asia,2669.8242956,1
Rancho de la Presa,22390,Valid,H5,300.0,Fell,1899.0,19.86667,-100.81667,"(19.86667, -100.81667)",5.707110264748875,1,-100.81667,Mexico,North America,2211.5577044,3
Rangala,22392,Valid,L6,3224.5,Fell,1937.0,25.38333,72.01667,"(25.38333, 72.01667)",8.078843255972297,1,72.01667,India,Asia,2825.6722956,5
Raoyang,22394,Valid,L6,4910.0,Fell,1919.0,38.2,115.7,"(38.2, 115.7)",8.499232866039245,1,115.7,China,Asia,4252.424,5
Ras Tanura,22395,Valid,H6,6.1,Fell,1961.0,26.66667,50.15,"(26.66667, 50.15)",1.9600947840472696,1,50.150000000000006,Saudi Arabia,Asia,2968.5337044,1
