log_mass,reclat,reclong_norm,year,cluster
4.695423512349804,6.159349677885238,1.5957346497481524,2000.8609751051652,0
2.8457187300895113,-75.997245331078,108.17066461437884,1990.1609131915675,1
8.789819480880725,27.84837655985166,-19.30581110805082,1904.6064618644068,2
