log_mass,reclat,reclong_norm,year,fall_binary,cluster
4.521945049479915,4.948593612134381,2.2349258816847097,2001.8599051178837,6.38378239159465e-16,0
2.8471285081086166,-75.97690114404986,108.5830033312728,1990.1331180811806,8.396061623727746e-16,1
7.867088997385059,30.115279071361513,20.307334146478944,1913.994366197183,1.000000000000024,2
9.2565879945388,25.404610988340167,-48.00608762551438,1930.2146776406037,2.0816681711721685e-17,3
